0.12080264	-0.17838572	-0.15206926	0.0338333	0.12805003	0.20280881	-0.16612178	-0.12011014	-0.11046207	-0.15335631	-0.10724324	-0.2013072	0.17448813	0.1803082	-0.13058072	-0.16635175
0.11757658	-0.15864648	-0.21041921	0.083067395	0.13484827	0.18346916	-0.12127163	-0.13969919	-0.13460682	-0.13409849	-0.11622262	-0.11854439	0.15595646	0.16583245	-0.1308155	-0.20246287
0.14115752	-0.16698064	-0.12790571	0.05008204	0.18289192	0.11435969	-0.15506892	-0.16298579	-0.17149109	-0.19409628	-0.18002762	-0.13809519	0.20397529	0.16836496	-0.09957903	-0.2038563
0.12297545	-0.18335114	-0.16831887	0.07447636	0.17210487	0.122511424	-0.1929375	-0.20502743	-0.11269249	-0.15739411	-0.11367224	-0.15599915	0.1686435	0.1280243	-0.19181041	-0.20545231
0.18017417	-0.16236593	-0.15354526	0.071168736	0.08714124	0.15886664	-0.18489322	-0.14031798	-0.12159394	-0.10686537	-0.16491012	-0.10782184	0.14500566	0.14316556	-0.12812623	-0.20841359
0.101261914	-0.09470223	-0.10911898	0.10160631	0.089496925	0.18092841	-0.17032684	-0.15559603	-0.14627959	-0.10775988	-0.12594277	-0.14750995	0.16778679	0.1318868	-0.12283112	-0.16571268
0.15402858	-0.18719457	-0.18494518	0.06926226	0.12035661	0.16597795	-0.16422583	-0.17061576	-0.12776956	-0.11485717	-0.1746436	-0.1790054	0.14955266	0.13814585	-0.16518405	-0.19923179
0.16348922	-0.16285482	-0.14706402	0.068756625	0.12050209	0.15281263	-0.1394695	-0.19988862	-0.10181066	-0.14694403	-0.15587394	-0.19297154	0.10552728	0.13214599	-0.13675214	-0.12039974
0.11743127	-0.17726004	-0.20954563	0.03255032	0.15732723	0.15727036	-0.12367877	-0.17866129	-0.11870715	-0.103669785	-0.15942496	-0.115026265	0.13349707	0.18883252	-0.16304068	-0.12763765
0.18412387	-0.16250065	-0.20161946	0.0547661	0.09549539	0.11295579	-0.109587155	-0.17644337	-0.18439311	-0.1348121	-0.11079778	-0.13596582	0.13283753	0.1138605	-0.11903131	-0.122980714
0.10273438	-0.100000106	-0.1412059	0.09252367	0.107730776	0.15209778	-0.18211511	-0.14470983	-0.15341619	-0.1453758	-0.1471256	-0.18148129	0.13436265	0.13096417	-0.10570767	-0.17125756
0.18468115	-0.18261716	-0.13680646	0.04746945	0.17487393	0.13476492	-0.20029399	-0.14381492	-0.14266065	-0.14789824	-0.14379284	-0.1715091	0.19791818	0.17822166	-0.15161426	-0.18395616
0.09814749	-0.12759756	-0.20024233	0.08123719	0.18169765	0.11030749	-0.17541118	-0.16474603	-0.1738289	-0.17499481	-0.123226285	-0.16615126	0.15488805	0.15721789	-0.11161384	-0.1795985
0.10042019	-0.118397854	-0.2109397	0.055152077	0.14896552	0.18990768	-0.1568672	-0.19921626	-0.0989276	-0.09952424	-0.101347044	-0.1471714	0.13840206	0.1371055	-0.10162167	-0.12579194
0.17304122	-0.17402169	-0.1670695	0.0669774	0.12720254	0.115877934	-0.1505571	-0.20263636	-0.1477061	-0.16116515	-0.12614223	-0.14145467	0.14471048	0.19211635	-0.13389117	-0.20759524
0.16186473	-0.1877932	-0.18651739	0.05276949	0.12808117	0.13976994	-0.18969871	-0.15584767	-0.10307813	-0.18191977	-0.13135806	-0.1335988	0.11575098	0.16297218	-0.102281354	-0.22086133
0.18359727	-0.15572144	-0.13322161	0.046709202	0.09615	0.15161338	-0.112008676	-0.21334656	-0.18745811	-0.19731708	-0.16437685	-0.1124585	0.1830344	0.09943994	-0.12712911	-0.14551124
0.17994191	-0.12647964	-0.13239966	0.07520091	0.13135234	0.13864313	-0.16357924	-0.20411712	-0.18031427	-0.18451405	-0.12425274	-0.12422724	0.19561619	0.14356953	-0.17229387	-0.13338025
0.12152396	-0.15471074	-0.15673475	0.025045946	0.14680542	0.17999315	-0.13079132	-0.14043434	-0.13590854	-0.18045577	-0.14509621	-0.1559168	0.19432518	0.17073052	-0.16463415	-0.13701303
0.11467866	-0.17478874	-0.139121	0.038087405	0.10252644	0.103840545	-0.14447016	-0.1704913	-0.13992009	-0.14336431	-0.19138142	-0.15742853	0.16514844	0.12312278	-0.10933425	-0.19716142
0.16521555	-0.099456795	-0.11624319	0.0071431855	0.17313804	0.18670838	-0.16483404	-0.1803159	-0.13137712	-0.106487595	-0.1648744	-0.104588255	0.12188036	0.13975912	-0.15062234	-0.19773118
0.14986804	-0.1466636	-0.20164864	0.023414291	0.10970552	0.120794	-0.1328484	-0.1718204	-0.16561009	-0.10968236	-0.15720367	-0.17923276	0.20209055	0.11125178	-0.15786244	-0.13804431
0.17322561	-0.12993082	-0.20260331	0.09111584	0.092374146	0.14969702	-0.16068578	-0.15187126	-0.13826959	-0.15786158	-0.12084462	-0.10579536	0.19277349	0.13910976	-0.127572	-0.20840983
0.15919818	-0.121622406	-0.17105556	0.059927147	0.10187732	0.17289189	-0.19961353	-0.20782612	-0.14141002	-0.15941516	-0.18102743	-0.1649756	0.13592598	0.17953564	-0.17560466	-0.18690608
0.14641486	-0.09207979	-0.18972231	0.04943115	0.17635292	0.11538917	-0.18273894	-0.14332788	-0.17871273	-0.15155716	-0.12254405	-0.15834282	0.20209236	0.15495227	-0.1782365	-0.17388684
0.096201256	-0.17255007	-0.16763711	0.022430647	0.10900076	0.11068132	-0.15029201	-0.20163056	-0.17910862	-0.10668465	-0.14930981	-0.15338814	0.11186767	0.09714235	-0.14271027	-0.1698387
0.10672932	-0.11481159	-0.16916227	0.0665828	0.17344046	0.114695236	-0.17497943	-0.13383476	-0.10422015	-0.15390477	-0.11828333	-0.14024824	0.1810469	0.14225526	-0.15855509	-0.17646989
0.13999142	-0.118305504	-0.13510424	0.09134755	0.11057409	0.17620333	-0.2050181	-0.18554798	-0.16004136	-0.14550088	-0.17162135	-0.19573627	0.20465006	0.16608016	-0.16188045	-0.19973005
0.1293936	-0.11730175	-0.15117934	0.0191283	0.13183722	0.17282082	-0.20629936	-0.11769446	-0.17345007	-0.11345297	-0.15090628	-0.1040566	0.18406963	0.11952793	-0.14049783	-0.21116301
0.11692098	-0.17909595	-0.17814286	0.06591768	0.12948096	0.13913403	-0.1920285	-0.20151016	-0.12028729	-0.11578454	-0.18046121	-0.13197237	0.15480468	0.10813207	-0.1413534	-0.16820092
0.1645761	-0.15048838	-0.17780045	0.040921748	0.18425651	0.16843413	-0.13243577	-0.19623572	-0.15784027	-0.11126811	-0.1429922	-0.18000954	0.18986382	0.16339248	-0.16252646	-0.1235704
0.12522805	-0.10747435	-0.12356542	0.071220495	0.08911524	0.16274269	-0.17387427	-0.17420381	-0.15929699	-0.13525163	-0.17503215	-0.11058844	0.13597003	0.18319024	-0.12230438	-0.16191565
0.13475364	-0.13771415	-0.12636232	0.06976208	0.14935799	0.17505382	-0.18113852	-0.21379477	-0.14473231	-0.17503707	-0.15526482	-0.14553012	0.10878427	0.16214651	-0.10483599	-0.20425282
0.1537632	-0.16707547	-0.18809864	0.03387928	0.16646984	0.14239083	-0.18211524	-0.17132841	-0.17081478	-0.12478278	-0.116522595	-0.16815571	0.14848803	0.11632911	-0.16540538	-0.13526776
0.1449327	-0.15919867	-0.12698433	0.024005566	0.11995776	0.17201586	-0.17693488	-0.13326316	-0.1844748	-0.14286049	-0.09838628	-0.18262756	0.1394007	0.17975561	-0.14427051	-0.2112504
0.14164597	-0.1678085	-0.17505546	0.05068355	0.17652337	0.16830425	-0.11804553	-0.13732526	-0.16435306	-0.18134627	-0.10576951	-0.16588576	0.19281676	0.1535306	-0.15558723	-0.15742575
0.16444436	-0.15278473	-0.12662463	0.061864346	0.104448125	0.1190073	-0.1480404	-0.17393993	-0.17114878	-0.10371032	-0.17528933	-0.100808315	0.14463168	0.16813788	-0.15576546	-0.19664624
0.18666361	-0.177356	-0.1890463	0.0404837	0.16583802	0.121425055	-0.18305103	-0.20706733	-0.1771759	-0.13169374	-0.13146728	-0.13126677	0.1606588	0.18082161	-0.11812859	-0.13385363
0.14575118	-0.16313078	-0.12557477	0.00976496	0.16419484	0.16529976	-0.20142366	-0.12302014	-0.104196995	-0.12582181	-0.18042609	-0.105809174	0.1451252	0.14789134	-0.1217618	-0.13359761
0.14554653	-0.16033563	-0.13677694	0.029593818	0.1443964	0.13832942	-0.1933107	-0.19548099	-0.17574048	-0.1314108	-0.14722574	-0.09625233	0.15291694	0.097283825	-0.08592749	-0.17992565
0.10463197	-0.1369565	-0.1530286	0.025946684	0.09267019	0.16451226	-0.11526267	-0.17151342	-0.15900937	-0.17890021	-0.09152734	-0.09745477	0.1762959	0.123592764	-0.15347978	-0.12886912
0.09972669	-0.07828736	-0.11872393	0.056578528	0.12699732	0.1784126	-0.15603602	-0.19491999	-0.119296685	-0.16360755	-0.09518056	-0.08355375	0.13001102	0.15505709	-0.09860955	-0.18699695
0.1347858	-0.1249053	-0.13136747	0.019858327	0.13256676	0.18854609	-0.106925465	-0.14395924	-0.15314497	-0.10336519	-0.100805536	-0.1668467	0.18027562	0.108341075	-0.13311931	-0.14630799
0.14646868	-0.15376449	-0.19746554	0.031829495	0.14512596	0.1674465	-0.18469207	-0.16558447	-0.16684537	-0.167292	-0.1311967	-0.13802487	0.16906446	0.11636514	-0.105957046	-0.19684805
0.1774724	-0.13751455	-0.17957172	0.015103042	0.124386996	0.20117836	-0.107975066	-0.19156997	-0.16797993	-0.15769394	-0.09545683	-0.14162268	0.11985319	0.18823351	-0.15336938	-0.11659042
0.17017077	-0.1012347	-0.18213135	0.022111585	0.107683346	0.1617239	-0.11452405	-0.15349074	-0.13180962	-0.14868557	-0.14357844	-0.15011126	0.14012046	0.11790945	-0.13801588	-0.11961353
0.09308557	-0.15768556	-0.15867382	0.04083831	0.16872135	0.12179308	-0.1855994	-0.17758414	-0.17851372	-0.11704373	-0.09865749	-0.14547145	0.106075056	0.18616144	-0.09175497	-0.11168783
0.1501985	-0.12383679	-0.11965144	0.014263819	0.16214243	0.18952242	-0.18835735	-0.11044994	-0.18542984	-0.105900325	-0.107407905	-0.0903092	0.09107041	0.110256195	-0.120936014	-0.14332041
0.12341956	-0.08173107	-0.12978226	0.084113635	0.13537152	0.0949871	-0.13554147	-0.18114673	-0.13957258	-0.1786449	-0.17378928	-0.12221021	0.11626394	0.09370791	-0.10128389	-0.1771005
0.08665364	-0.11062115	-0.13951273	0.024220766	0.09795643	0.17357434	-0.16946827	-0.11735047	-0.13314837	-0.1631239	-0.09054802	-0.15003686	0.15116285	0.18632802	-0.1195195	-0.15151112
0.10341093	-0.11058791	-0.12290903	0.091022894	0.1410729	0.16423546	-0.15679105	-0.14471105	-0.093850866	-0.11890332	-0.16957456	-0.11248208	0.10763979	0.18823877	-0.18019697	-0.1673669
0.098284826	-0.15713769	-0.12654953	0.10503751	0.13666177	0.16471209	-0.15999396	-0.17084923	-0.117230356	-0.14563607	-0.14840715	-0.13779706	0.10821555	0.1722303	-0.091131866	-0.18428303
0.11982886	-0.08866516	-0.19676451	0.009225707	0.13451974	0.16184588	-0.18283716	-0.1769667	-0.1371772	-0.14752607	-0.13247837	-0.11256861	0.11114541	0.12790258	-0.1389566	-0.11779812
0.09505235	-0.09130395	-0.111659765	0.099280335	0.17211488	0.18906723	-0.18135239	-0.18309481	-0.11871748	-0.1674535	-0.13067211	-0.19533795	0.13035467	0.16189533	-0.18096237	-0.14371982
0.08599246	-0.13270985	-0.10749778	0.025592312	0.09106909	0.17397267	-0.1752404	-0.19691883	-0.09902714	-0.106378175	-0.098269604	-0.108539194	0.12523621	0.10460741	-0.09656528	-0.18081225
0.1652666	-0.18038177	-0.13069646	0.02047604	0.13556507	0.11455487	-0.104076505	-0.16301352	-0.18441822	-0.1218486	-0.16206363	-0.11225137	0.13027339	0.095000185	-0.15265346	-0.14559314
0.09550303	-0.16838194	-0.11840846	0.07557968	0.11048734	0.12789641	-0.10712007	-0.16126105	-0.15417187	-0.102471255	-0.13276519	-0.09840362	0.18873242	0.12531301	-0.15705171	-0.1509852
0.13960896	-0.10912358	-0.1679414	0.03130763	0.10852541	0.15409291	-0.16096555	-0.15963714	-0.100528516	-0.11287528	-0.15452762	-0.1720841	0.13903396	0.16818902	-0.10891917	-0.17582914
0.15422681	-0.1564281	-0.13785802	0.016979203	0.14681032	0.12086524	-0.15675886	-0.14761688	-0.09237981	-0.089042865	-0.15408055	-0.14266221	0.14343843	0.11036944	-0.09732085	-0.10838787
0.1316844	-0.15469345	-0.13764626	0.04644072	0.11431229	0.19663118	-0.10985708	-0.11649281	-0.09919247	-0.09448799	-0.16972335	-0.09724786	0.12847835	0.1499107	-0.16053152	-0.18916847
0.17299157	-0.1855796	-0.19315784	0.06541637	0.1508171	0.14549115	-0.123299696	-0.21090898	-0.16400799	-0.091876306	-0.15716437	-0.114431255	0.12832305	0.15469138	-0.14706604	-0.2006049
0.13078822	-0.09690819	-0.12871964	0.039397776	0.15593489	0.20012438	-0.09550918	-0.17178765	-0.1318083	-0.07346521	-0.17929353	-0.08171882	0.14794715	0.12970142	-0.16075718	-0.104327165
0.15869185	-0.08313688	-0.11194268	0.0015298529	0.1791795	0.13170674	-0.1716685	-0.16997394	-0.09649068	-0.10134208	-0.101968795	-0.15452087	0.15196308	0.16908552	-0.14442913	-0.10743637
0.15252562	-0.12584668	-0.12469843	0.08293321	0.094666965	0.18232614	-0.14008056	-0.117580235	-0.12304065	-0.13374798	-0.13427313	-0.14963903	0.16838467	0.1462072	-0.16495413	-0.11895397
0.11700073	-0.09911452	-0.14181216	0.06278066	0.1360905	0.14449844	-0.15235397	-0.13012749	-0.09798823	-0.092821606	-0.12718067	-0.14640231	0.16960178	0.17561762	-0.098739505	-0.1447349
0.16518886	-0.11799677	-0.19136944	0.081702866	0.11139829	0.1354977	-0.13875031	-0.15577179	-0.1385274	-0.12326202	-0.098743804	-0.17697741	0.12119047	0.11145774	-0.0940831	-0.14912364
0.15502158	-0.15492064	-0.13797255	0.04463562	0.1498105	0.15866804	-0.14253874	-0.1510215	-0.1684936	-0.17849623	-0.16093694	-0.16162291	0.1774387	0.12291522	-0.16812761	-0.12141205
0.08915834	-0.097537145	-0.12535919	0.016852396	0.091332495	0.14006568	-0.13542485	-0.17004262	-0.16871676	-0.10203614	-0.1572492	-0.09311293	0.17737025	0.14505479	-0.16331929	-0.19437113
0.13412252	-0.122770116	-0.18632324	0.04649469	0.16819975	0.10960162	-0.18162413	-0.17960848	-0.12663113	-0.1452701	-0.1766396	-0.16369118	0.1389754	0.16338468	-0.16760921	-0.194684
0.12534301	-0.11767631	-0.11306467	0.08937103	0.10687813	0.10539413	-0.18128732	-0.14416857	-0.10720119	-0.17099966	-0.17077106	-0.1497341	0.10055248	0.16663705	-0.14500573	-0.12773153
0.14684634	-0.11663886	-0.11694086	0.01085561	0.15014683	0.19761488	-0.15625933	-0.16720313	-0.123562194	-0.104996264	-0.1111524	-0.11554875	0.16258444	0.09909515	-0.08902983	-0.14622888
0.10794565	-0.16154467	-0.1414904	0.034552217	0.088342294	0.15683201	-0.10649299	-0.11738964	-0.15914395	-0.13297443	-0.12039166	-0.14356911	0.15220062	0.14200218	-0.13016574	-0.17846264
0.15008332	-0.1423986	-0.15602103	0.106121995	0.09810336	0.14308181	-0.12061736	-0.2050783	-0.14112234	-0.15974528	-0.16576743	-0.17360505	0.17171161	0.19355145	-0.15883432	-0.11359628
0.16201347	-0.15146534	-0.092795536	0.007026777	0.13175543	0.14842986	-0.08574363	-0.14477009	-0.12291775	-0.10081531	-0.123410165	-0.17555657	0.15997317	0.07843329	-0.09932935	-0.11562524
0.121272095	-0.1376185	-0.10782758	0.041774835	0.11421572	0.17450607	-0.14822973	-0.19331942	-0.12336496	-0.12314585	-0.10332958	-0.15422271	0.14359936	0.1253917	-0.08447758	-0.19096944
0.15680593	-0.16999896	-0.17870197	0.09170602	0.15115313	0.14121488	-0.13999861	-0.19852619	-0.16972706	-0.17821866	-0.15805344	-0.11275463	0.15871146	0.10129748	-0.1257242	-0.14311899
0.1615278	-0.08296699	-0.18177162	0.041457597	0.15364763	0.19355857	-0.13099031	-0.1836467	-0.14870453	-0.15100038	-0.10720096	-0.18335128	0.15872759	0.14675911	-0.14489718	-0.15328193
0.13960473	-0.1110441	-0.15623926	0.079604365	0.101686165	0.10280249	-0.095456466	-0.15266381	-0.15824203	-0.09527776	-0.17011772	-0.16585833	0.1548968	0.093408845	-0.11751537	-0.16180189
0.08941289	-0.08646403	-0.14833882	0.075193465	0.11753582	0.17901203	-0.10638447	-0.10843865	-0.08653202	-0.14767194	-0.16015156	-0.1876745	0.14352748	0.1154453	-0.11846131	-0.12367185
0.16265614	-0.10198805	-0.15862274	0.029835658	0.07674606	0.17758262	-0.1474686	-0.15658495	-0.16300546	-0.18860489	-0.12520435	-0.14206971	0.10426201	0.112690255	-0.1700174	-0.15600374
0.11794354	-0.12439531	-0.17147045	0.058506906	0.08150599	0.13853148	-0.1922422	-0.20278317	-0.13731065	-0.11572972	-0.120320454	-0.09641264	0.13419013	0.1651689	-0.12679346	-0.14815478
0.1581137	-0.122376144	-0.11214707	0.058306213	0.14031497	0.14394437	-0.11054155	-0.18159015	-0.18118675	-0.15385762	-0.10421344	-0.12375608	0.15217182	0.12211534	-0.1316964	-0.15342769
0.16772528	-0.12499774	-0.15034173	0.055208776	0.16438898	0.1399679	-0.16519986	-0.1354358	-0.14767241	-0.12865098	-0.15613632	-0.14988239	0.17667134	0.09927797	-0.09293273	-0.13450246
0.16991429	-0.16328874	-0.1556771	0.0674057	0.11789906	0.18220866	-0.13725898	-0.14795975	-0.11278523	-0.11836616	-0.1879095	-0.18551809	0.14297487	0.16682534	-0.0902697	-0.15800591
0.15590473	-0.120512776	-0.17269558	0.059213754	0.14530365	0.11937719	-0.16589259	-0.13734688	-0.124658205	-0.17889121	-0.13937524	-0.12327128	0.17128213	0.11839264	-0.13117772	-0.13674243
0.15377289	-0.17741601	-0.09388128	0.06169711	0.15994707	0.15307644	-0.12326922	-0.19804949	-0.16056944	-0.070583455	-0.17007951	-0.16394606	0.13677818	0.1772732	-0.123065285	-0.090640135
0.16342948	-0.07838786	-0.146652	0.08588499	0.11025095	0.15787347	-0.13564324	-0.19618684	-0.1260714	-0.09121918	-0.099674165	-0.10719187	0.18957575	0.09688898	-0.12426808	-0.10533172
0.081433184	-0.07441298	-0.17045528	0.08345493	0.088635236	0.111950204	-0.13965026	-0.12014065	-0.16111645	-0.08763479	-0.16907704	-0.17500114	0.10949127	0.10657059	-0.10974711	-0.18995999
0.16415486	-0.15194245	-0.15912212	0.01688267	0.15502806	0.16856542	-0.15345189	-0.1869493	-0.12749492	-0.1746544	-0.1320801	-0.13445531	0.1792739	0.16968268	-0.17496355	-0.14419727
0.16429476	-0.1125225	-0.1673727	0.021186218	0.15228938	0.13634203	-0.13901597	-0.20859976	-0.098978594	-0.10460463	-0.17584842	-0.18031822	0.1792917	0.14393428	-0.09684672	-0.11743889
0.12462437	-0.15623885	-0.16770804	0.012713883	0.12914395	0.14866531	-0.094306305	-0.10634921	-0.12919267	-0.14395972	-0.11439129	-0.123248115	0.14877854	0.09392449	-0.08091222	-0.1043499
0.12996219	-0.11109305	-0.08436196	-0.0056042857	0.14782022	0.14470048	-0.15751086	-0.16343601	-0.14279547	-0.119494766	-0.11707024	-0.14097685	0.1680465	0.1453915	-0.11596211	-0.14508976
0.16688552	-0.12130979	-0.12820995	0.089408614	0.11031198	0.14369687	-0.119639784	-0.15463914	-0.1380684	-0.1243891	-0.09564989	-0.09557904	0.13392593	0.12602738	-0.10441407	-0.14473899
0.10865644	-0.16909362	-0.16799892	0.10017042	0.108024746	0.16748075	-0.18075763	-0.12582445	-0.10159291	-0.120688565	-0.17074843	-0.15542668	0.16244996	0.1838979	-0.12424177	-0.17636158
0.12837881	-0.119125	-0.17724434	0.07719917	0.14532419	0.11754467	-0.10229349	-0.115762316	-0.14404586	-0.15639156	-0.09985041	-0.17314626	0.17184904	0.10318236	-0.13203658	-0.14882223
0.14494558	-0.11478996	-0.09927903	0.056138486	0.08127062	0.087722585	-0.119773544	-0.10862754	-0.1710808	-0.16389024	-0.12705365	-0.16062023	0.13488416	0.12238644	-0.12985462	-0.13806728
0.11443063	-0.15423289	-0.1497931	0.084365375	0.095334314	0.13775516	-0.11575914	-0.19054873	-0.13141635	-0.16718446	-0.09603219	-0.117303655	0.09229208	0.15413149	-0.09366115	-0.18896876
0.078302294	-0.075717784	-0.095370606	0.09121404	0.14245787	0.098474026	-0.104227416	-0.17157775	-0.117453426	-0.15273388	-0.12681375	-0.17371075	0.16364437	0.10966923	-0.10949594	-0.18025328
0.0771468	-0.13707031	-0.11802172	0.0810007	0.10973548	0.11671412	-0.16949303	-0.16813937	-0.117876425	-0.14592391	-0.13287064	-0.1725589	0.10237479	0.14121012	-0.1311538	-0.14574547
0.09579301	-0.16415332	-0.18339226	0.09280368	0.108745016	0.18835366	-0.17152686	-0.107880324	-0.16024202	-0.1604921	-0.16773875	-0.13566211	0.13187248	0.1167059	-0.17135803	-0.16001579
0.10933545	-0.1438345	-0.10290816	0.09735404	0.15479279	0.09512609	-0.13687865	-0.15994212	-0.089586236	-0.13863449	-0.1647217	-0.15723486	0.100383766	0.14037794	-0.13316028	-0.111295536
0.115093194	-0.11518749	-0.12854329	0.08181278	0.08071279	0.15055212	-0.09926897	-0.12373223	-0.13151069	-0.112369955	-0.14531858	-0.086531505	0.0979767	0.10685833	-0.12605526	-0.14597447
0.1487904	-0.13304238	-0.11211984	0.005804946	0.1637038	0.09436525	-0.0945236	-0.19076404	-0.124155544	-0.08890321	-0.117442615	-0.13075468	0.09936821	0.11609108	-0.09046897	-0.1330631
0.086636536	-0.16545327	-0.1642149	0.07683866	0.090993	0.107133746	-0.17059872	-0.1355876	-0.1376127	-0.13865513	-0.18937641	-0.094091326	0.13803844	0.13112941	-0.08297911	-0.1260353
0.1754966	-0.16423947	-0.16980939	0.012782668	0.08041279	0.1567173	-0.11230621	-0.11287989	-0.10832913	-0.092924684	-0.08082225	-0.08624534	0.12096096	0.13592565	-0.14724372	-0.10621717
0.16065325	-0.13720262	-0.1387939	0.029843718	0.07458628	0.17304075	-0.16771886	-0.11702438	-0.14486755	-0.15080401	-0.156047	-0.17713508	0.10871145	0.17560995	-0.16822743	-0.12872694
0.17661288	-0.11284552	-0.19046278	0.06829428	0.12548745	0.1830811	-0.19207832	-0.14744735	-0.15701392	-0.11839555	-0.14400834	-0.099779464	0.14848879	0.14749478	-0.14455032	-0.1355705
0.1722135	-0.11576217	-0.15048958	0.06991927	0.14865185	0.14177102	-0.14001937	-0.19063069	-0.11976515	-0.120683834	-0.11122509	-0.13769798	0.10057335	0.10747984	-0.07776135	-0.19233356
0.082866065	-0.17558691	-0.17836215	0.08800022	0.15152705	0.15967683	-0.11170713	-0.18383442	-0.15233208	-0.08575923	-0.08461297	-0.092326544	0.11151285	0.13706861	-0.1196164	-0.18594871
0.1702906	-0.08273314	-0.16327447	0.021739367	0.07844404	0.16734679	-0.11488359	-0.18552636	-0.0977607	-0.15342024	-0.16357593	-0.081798375	0.08520362	0.12276373	-0.09473393	-0.17985003
0.1519907	-0.13240139	-0.1532156	0.047276594	0.14586928	0.09378494	-0.09319968	-0.13152088	-0.1721457	-0.15962677	-0.13612416	-0.09326408	0.10025109	0.11054264	-0.09785039	-0.17294323
0.08900391	-0.12329467	-0.09840153	0.060802978	0.10584925	0.11786433	-0.18305527	-0.17787397	-0.09087946	-0.12271503	-0.124390855	-0.10737562	0.12860857	0.16329773	-0.15248936	-0.14523461
0.15718186	-0.16692011	-0.11210225	0.057841733	0.08573029	0.12866975	-0.114498995	-0.096798144	-0.16585572	-0.15238802	-0.12246089	-0.16702066	0.1618762	0.15724903	-0.105482355	-0.18880329
